,COMPOUND_ID,PCT_IHB_3D7,pXC50_3D7,SMILES
6060,533054,94.0,6.05047,COc1ccc(c(c1)OC)CN2CCN(CC2)CCCCNC(=O)c3ccc(cc3)NC(=O)c4ccc(cc4)Cl
6061,533089,100.0,6.13061,c1cc(cc(c1)C(=O)N2CCN(CC2)c3ccncc3)COc4ccc5c(c4)CCN(CC5)C6CCCC6.Cl
6062,533136,99.0,6.13082,c1cc(c(cc1Nc2ccnc3c2ccc(c3)I)O)F
6063,532540,100.0,6.22139,Cc1cccc(c1N2CCN(CC2)C3CCC(CC3)NC(=O)c4cc5ccccc5[nH]4)C
6064,532541,91.0,5.94189,CCN1CCC(CC1)N(Cc2ccc(o2)c3ccc(cc3)C(F)(F)F)C(=O)Cn4c5ccccc5c(=O)nc4CCc6cccc(c6F)F.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
6065,532542,95.0,6.08901,CC(C)CC(C)NC(=O)C1Cc2c3ccc(cc3[nH]c2C4(N1)CCN(CC4)CCc5ccccc5)Cl
6066,532548,90.0,6.4537,Cc1ccc(cn1)c2cccc3c2cccc3NC(=O)Nc4ccc5c(c4)c(ccn5)N6CCN(CC6)C.Cl
6067,532580,99.0,6.14494,c1ccc2c(c1)cc(s2)C(=O)NC3CCN(C3)c4ccnc(n4)Nc5ccc(cc5)F
6068,532581,87.0,6.0324,c1cc(cnc1)c2cnc3n2nc(cc3)NCc4ccc(cc4)F
6069,532623,92.0,6.04876,c1ccc(c(c1)CN2CCC(C2)NC(=O)c3ccc(c(c3)Cl)Cl)O.C(=O)(C(F)(F)F)O
6070,532660,99.0,6.16147,Cn1c2ccccc2c3c(c1=O)cc(s3)C(=O)NCCCN4CCCCCC4
6071,532696,94.0,6.07344,Cc1c(c(=O)c(c([nH]1)C)Cl)c2ccc(cc2)Br
6072,532698,94.0,6.3687,c1ccc(cc1)C(c2ccc3cccnc3c2O)NC(=O)c4ccccc4
6073,532703,100.0,6.82412,CC(C)C[C@@H](/C=N/NC(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1
6074,532741,100.0,6.17981,Cc1ccccc1C2CCN(CC2)C3CCC(CC3)NC(=O)c4ccc(s4)c5ccccc5
6075,235599,100.0,6.39254,CN(C)c1cc(c2ccccc2n1)NC(=O)Nc3ccccc3
6076,532859,94.0,6.02984,CC(C)[C@@H](C(=O)NCc1cccc(c1)C(F)(F)F)N2C(CCC2=O)C(=O)Nc3ccc(cc3)N(=O)=O
6077,532939,99.0,6.46218,CC(C1CCCc2c1ccc(c2)OC)NCC(c3cccc(c3)C(F)(F)F)O.Br
6078,532941,93.0,6.01855,CN(C)CCC1CCCc2c1cc(cc2)NC(=O)Nc3cccc(c3Cl)Cl.Cl
6079,532980,97.0,6.1189599999999995,CC(C)(CNCc1cccc(c1)Oc2ccccc2)c3[nH]c(c(n3)c4ccnc(n4)N)c5ccc(c(c5)O)Cl.Cl
6080,524637,99.0,6.77596,c1ccc2c(c1)Sc3ccccc3S2=O
6081,532983,98.0,6.49977,CC1(C(C(=NC(=N1)N)N)c2ccc(c(c2)Cl)Cl)CCc3ccccc3.Cl
6082,533058,94.0,5.96957,COc1ccc(cc1OC)C=CC(=O)N2CCC(CC2)CN3CCC(CC3)c4c[nH]c5c4cccc5
6083,533101,100.0,7.1503,CCCN(CCC)C(C)CCC(C)Nc1c2ccc(cc2nc3c1cc(cc3)OC)Cl.Cl
6084,533102,99.0,6.20113,CN(CCO)Cc1cc(ccc1OC)c2ccc(cc2)NC(=O)c3ccc(cc3)C#N.C(=O)(C(F)(F)F)O
6085,533138,91.0,5.91595,Cc1ccc(cc1)Nc2nnc(s2)SCC(=O)Nc3ccc(cc3)CN4CCCC4
6086,533140,100.0,6.116680000000001,Cc1c(cc(s1)CNCCCNc2cc(=O)c3ccccc3[nH]2)Br
6087,532550,100.0,6.25743,CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)c4ccc(c(c4)N(=O)=O)OC)C
6088,532595,98.0,6.13441,Cc1cccc(c1OC(=O)C(C)C(C2(CCN(CC2)C)Sc3ccccc3)O)C
6089,532599,99.0,6.3944,COc1cc2ccccc2cc1CCNCCCCNCCc3cc4ccccc4cc3OC.CS(=O)(=O)O
6090,532630,96.0,6.0894,c1ccc2c(c1)cc(s2)C(=O)Nc3cccc(c3)CN4CCCN(CC4)CC5CCCCC5.C(=O)(C(F)(F)F)O
6091,532667,100.0,6.9260600000000005,CC[C@H]1CN2CC[C@@H]1C[C@H]2[C@@H](c3ccnc4c3cc(cc4)Cl)O.Cl
6092,532674,96.0,6.679060000000001,CCOCCCNc1nc2cc(c(cc2c3n1nc(n3)c4ccccc4)OC)OC
6093,534009,94.0,5.89661,Cc1cccc(c1)C(=O)NC(C(Cl)(Cl)Cl)NC(=S)Nc2cc(ccc2Cl)Cl
6094,534011,99.0,6.07991,c1cc(ccc1/C=C/C(=O)NCCCCCN2CCC(CC2)C(=O)Nc3ccc(cc3)Cl)Cl
6095,534085,91.0,6.06171,CN(C)CCCOc1cccc(c1)NC(=O)Nc2ccc(cc2)c3ccccc3.C(=O)(C(F)(F)F)O
6097,25811,89.0,5.9923,CC(=O)Nc1ccc(cc1)Nc2c3ccccc3nc4c2cccc4
6098,534238,91.0,6.1595699999999995,CC(C)Cn1cc(c2c1cccc2)C3CCN(CC3)CCN4CCC(CC4)CNC(=O)c5ccc(cc5)NC(=O)c6cc(cc(c6)Cl)Cl
6099,534319,86.0,5.8600699999999994,CCCN1CCC2(CC1)c3c(c4ccc(cc4[nH]3)Cl)CC(N2)C(=O)NCCC(C)C
6100,524686,97.0,6.1921,c1ccc2c(c1)c3ccnc(c3[nH]2)C=Cc4ccc(cc4)C#N
6101,533851,98.0,6.10177,COc1ccc(cc1CN2CCC(CC2)O)c3cccc(c3)NC(=O)c4cccc(c4)Cl.C(=O)(C(F)(F)F)O
6102,533891,98.0,6.23977,CC(C)c1ccc(c(c1)OC)N2CCN(CC2)CCCCNC(=O)c3ccc(cc3)NC(=O)c4ccc(cc4)Cl
6103,533894,95.0,5.97599,CCN1CCC(CC1)N(Cc2ccc(cc2)c3ccc(cc3)C(F)(F)F)C(=O)Cn4c5ccccc5c(=O)nc4CCc6cccc(c6F)F.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
6104,533940,98.0,6.01326,CN1CCCC1CCOC(=O)C(c2ccccc2)(c3ccccc3)OC
6105,533974,99.0,6.2028300000000005,c1cc(c(cc1F)C(=O)c2cc(c(=O)n(c2)C3CCCCC3)C(=O)NC4CCCCC4)O
6106,533978,100.0,6.5486,c1ccc2c(c1)[nH]c(n2)NN=Cc3ccc(cc3)N(=O)=O
6107,534013,100.0,6.28875,Cc1cccc(c1)Nc2nccc(n2)NCC(c3cccc(c3)C(F)(F)F)O
6108,534014,99.0,7.05705,CCc1cn2c3c1cc(cc3N(S(=O)(=O)C2)C)C(=O)N[C@@H](Cc4ccccc4)[C@@H](CNC5CCOCC5)O.C(=O)O
6109,534015,94.0,6.32648,C=CCNc1cc(nc(n1)c2ccccn2)c3ccccn3
6110,534016,84.0,5.8425,Cc1[nH]c(=O)c2c(n1)ccc3c2cc(cc3)CNc4ccc(cc4)C#N
6111,534058,100.0,6.63621,c1ccc(cc1)c2ccc(cc2)CN3CCC(CC3)NCc4cccc(c4)N(=O)=O.C(=O)(C(F)(F)F)O
6112,534094,100.0,6.16467,Cc1ccc2c(c1)[nH]c(n2)c3ccc(cc3)C=CC(=O)NC4CCN(CC4)Cc5ccccc5
6113,534097,100.0,6.14961,c1cc(c(cc1Nc2c3cc(ccc3ncn2)N(=O)=O)Cl)F
6114,535890,92.0,5.972169999999999,CCCCCCn1c(nnc1Sc2ccc(c(c2)N(=O)=O)C#N)c3ccc(cc3)N(C)C
6115,535927,90.0,6.5800600000000005,CCOC(=O)CCCc1cc(nc(n1)Nc2ccc(cc2)C)NC3CCN(CC3)C
6116,535974,84.0,5.93529,CCN(CC)CCCNC(=O)/C(=C/C=C/c1cc2cc(c(cc2[nH]1)Cl)Cl)/OC.Cl
6117,535977,97.0,6.00269,c1ccc(cc1)C2(CCN(CC2)Cc3c(ccc4c3nc([nH]4)c5cccc(c5)F)O)O
6118,536015,100.0,6.13225,COCCn1c(nn(c1=S)c2ccc(cc2Cl)N(=O)=O)c3cccc(c3)Cl
6119,536019,97.0,6.23316,Cc1cccc2c1[nH]c(n2)c3cccc(c3)c4ccc(cc4)NC(=O)C5CCC(CC5)OC
6120,536052,97.0,6.1173,Cc1ccc(cc1C)NS(=O)(=O)c2ccc(cc2)C(C)N3CCC(CC3)N4CCCCC4
6121,536175,94.0,6.0237099999999995,c1ccc-2c(c1)CCc3c2nc4cc(nn4c3C(F)(F)F)C(=O)N5CCN6CCCC6C5
6122,541522,93.0,6.03223,CS(=O)(=O)O.c1ccc2c(c1)ccc(c2CNCCCCCCNCc3c4ccccc4ccc3OCC5CC5)OCC6CC6
6123,536211,95.0,6.74597,c1cc(cc(c1)F)C(=O)NC2CCN(C2)c3ccnc4c3ccc(c4)Cl.C(=O)(C(F)(F)F)O
6124,536212,87.0,5.99688,Cc1c(c(c(c(n1)C)Br)O)c2ccc(cc2Cl)Cl
6125,542073,99.0,6.34981,CC(C)CCNCC(Cn1c2ccc(cc2c3c1ccc(c3)Cl)Cl)O
6126,536216,95.0,5.94043,CCCCCCCc1cc(c-2c(c1)OC(c3c2cncc3)(C)C)O.Cl
6127,536217,89.0,6.27365,CCNC(=O)CCc1cccc(c1)Br
6128,536219,99.0,6.18521,c1ccc(c(c1)/C=C/C(=O)Nc2ccc(c(c2)OCCN3CCN(CC3)CCN4CCCC4)Br)Cl.C(=O)(C(=O)O)O
6129,542812,86.0,5.93173,c1ccc2c(c1)c(co2)CCNc3nccc(n3)NCc4ccc(cc4Cl)Cl
6130,536255,94.0,6.011769999999999,CCCC(=O)Nc1ccc(cc1)OCCCCN(Cc2ccccc2C(F)(F)F)c3ccc(c(c3)C#N)C(F)(F)F
6131,535654,100.0,6.89911,c1ccc2c(c1)[nH]c(n2)c3cccc(c3)c4cccc(c4)CN5CCN(CC5)c6ccncc6.C(=O)(C(F)(F)F)O
6132,536409,97.0,5.9869900000000005,c1ccc(cc1)Oc2ccc(cc2)Nc3nc(nc(n3)NC4CCCC4)NCCc5c[nH]cn5
6133,536450,100.0,6.24407,CCCCNc1cc(nc2c1c3ccccc3[nH]2)NCCCC
6134,536451,84.0,5.89012,c1ccc(cc1)Cc2cc(cc(c2O)C(=O)Nc3ccc(cc3Cl)N(=O)=O)Br.C(CO)N
6135,536536,93.0,5.9486300000000005,c1ccc(cc1)CCN2CCCN(CC2)Cc3cccc(c3)NC(=O)c4cc5ccccc5s4.C(=O)(C(F)(F)F)O
6136,536540,90.0,5.84245,CC(C)(C)[C@H](C(=O)NC1(CCCC1)Cc2ccc(cc2)O)Nc3ccc(c4c3cccc4)C#N
6137,536573,100.0,6.694939999999999,c1ccc(cc1)C[C@@H]([C@@H](CNC2CCOCC2)O)NC(=O)c3cc(cc(c3)N4CCCCS4(=O)=O)C5CCCC5.C(=O)O
6138,542619,100.0,6.1532,CCN(CC)CCCC(C)Nc1c2ccccc2ncc1c3ccc(cc3)Br
6139,536582,100.0,6.09029,CN1CCCN(CC1)c2ccnc3c2cc4c(c3)CCN4C(=O)c5ccc(cc5Cl)Cl.Cl
6140,524760,94.0,5.97093,c1c(c(nc(n1)N)N)OC2CCCCC2
6141,536654,92.0,6.07777,c1cc(cc(c1)O)CN2CCCN(CC2)Cc3ccc(cc3)C(=O)Nc4ccc(c(c4)F)F.C(=O)(C(F)(F)F)O
6142,536655,98.0,6.12608,COc1ccc(cc1CN2CCCC2)c3cccc(c3)NC(=O)c4cccc(c4)C#N.C(=O)(C(F)(F)F)O
6143,536657,88.0,5.9504,COc1cc2c(cc1OC)ncnc2NCCc3ccccc3Cl
6144,536727,100.0,6.27628,Cc1cc(nc(n1)NCCc2ccccc2OC)N[C@@H](Cc3ccccc3)C(=O)Nc4ccc(cc4)OC.C(=O)(C(F)(F)F)O
6145,536730,95.0,6.12359,c1cc(cc(c1)C(F)(F)F)c2cc(ccc2O)C(=O)NCCN3CCOCC3
6146,524761,96.0,6.04315,Cn1cc(cn1)c2c3cc([nH]c3ncc2Cl)c4cccc(c4)CN(C)C
6147,536737,92.0,5.94645,Cc1cc2cc(ccc2nc1N)c3ccc(cc3)CN
6148,542876,97.0,6.43979,c1ccc(c(c1)COc2cc(ccc2C(=O)N)n3cnc4c3ccc(c4)F)C(F)(F)F.c1ccc(c(c1)COc2cc(ccc2C(=O)N)n3cnc4c3cc(cc4)F)C(F)(F)F
6149,536812,88.0,6.2461400000000005,CCCCCC(c1ccc(cc1)OCCOc2ccc(cc2)C(CCCCC)NCC=C)NCC=C.Br
6150,541655,99.0,6.15912,CC(C)CNCc1cccc(c1)c2cccc(c2)CN(CCN(C)C)C(=O)NCCc3ccccc3.C(=O)(C(F)(F)F)O
6151,536891,100.0,6.12369,CNCCCNCc1ccc(o1)c2ccc(c(c2)Cl)F.Cl
6152,536343,96.0,6.152830000000001,c1cc(cc(c1)NC(=O)c2ccncc2)c3ccc(s3)c4[nH]c5ccc(cc5n4)F
6153,536345,95.0,5.95803,COc1cc(cc(c1OC)OCCCCCCN2C(=O)c3ccccc3C2=O)Cc4cnc(nc4N)N
6154,536419,95.0,6.06008,COc1cc2c(cc1OC)nc(nc2N)Nc3ccc(cc3)N4CCOCC4.Cl
6155,541584,100.0,6.16633,c1ccc2c(c1)cc(s2)C(=O)Nc3cccc(c3)CN4CCN(CC4)Cc5ccc(cc5)O.C(=O)(C(F)(F)F)O
6156,524773,96.0,6.452369999999999,Cc1cc(cc(c1)OCCNC(=O)c2ccccc2COC)C
6157,542844,100.0,6.16004,Cc1ccc(cc1C)Nc2nc(nc(n2)NN=Cc3ccccc3N(=O)=O)Nc4ccc(cc4)N(=O)=O
6158,536532,88.0,5.94685,COc1ccc2c(c1)sc(n2)Nc3[nH]c4ccncc4n3
6159,536611,96.0,6.34919,CC1CN(CCN1c2ccc(cc2)NC(=O)c3cccs3)Cc4cccc(c4)F.C(=O)(C(F)(F)F)O
6160,542137,94.0,7.35487,COc1ccc(cc1)CCCc2c(c(nc(n2)N)N)c3ccc(cc3)Cl
6161,536683,92.0,5.9409,c1cc(cc(c1)C(=O)Nc2ccc(cc2)c3ccc(cc3)CN4CCCC4)C#N.C(=O)(C(F)(F)F)O
6162,536686,99.0,6.10596,c1ccc2c(c1)cccc2C3CCN(CC3)CCCCNC(=O)c4ccc(cc4)NC(=O)c5ccc(cc5)Cl
6163,536717,100.0,6.11545,CN(Cc1ccccc1)C(=O)c2c(cn(n2)CCCN3CCC(CC3)N4CCCC4)c5ccc(c(c5)Cl)Cl
6164,536720,100.0,5.85091,Cc1nc2ccc(cc2n1C3CCN(CC3)C(=O)Cc4ccc(c(c4)F)F)F
6165,536760,100.0,6.15051,COc1cc2c(cc1OC)nc(nc2N)N3CCC(CC3)CNC(=O)c4cc(c(s4)Br)Br.C(=O)(C(F)(F)F)O
6166,536878,97.0,6.0562,CCOc1cc2c(cc1OCC)ncnc2Nc3ccc(c(c3)OC)OCc4ccccc4OC.Cl
6167,536298,93.0,6.14581,COc1ccc2c(c1)c(ccn2)[C@H](CN3CCC(CC3)NC(=O)c4ccc(c(c4)N)OC)O.CS(=O)(=O)O
6168,536965,94.0,6.0939,c1ccc(cc1)CNCc2cccc(c2)c3ccc(s3)S(=O)(=O)NCCN4CCCC4.C(=O)(C(F)(F)F)O
6169,537000,100.0,5.94499,Cc1ccccc1C2CCN(CC2)C3CCC(CC3)NC(=O)/C=C/c4cccc(c4F)Cl
6170,537041,100.0,6.075,Cc1cc(nc(n1)NCC2CCCCC2)NCCC(=O)Nc3ccccc3.C(=O)(C(F)(F)F)O
6171,537083,100.0,6.08349,COc1ccc(c(c1OC)Cl)CCNCCCCCCNCCc2ccc(cc2)Cl.Cl
6172,537087,86.0,5.85985,c1ccc(cc1)CCNC(=O)[C@H](Cc2ccccc2)Nc3ccnc(n3)NCC4CCCCC4.C(=O)(C(F)(F)F)O
6173,537126,80.0,5.93304,c1ccc(cc1)c2ccccc2NC(=O)CSc3nc4ccc(cc4s3)N(=O)=O
6174,537162,94.0,7.42238,CC1(N=C(N=C(N1OCc2cc(c(cc2Cl)CON3C(=NC(=NC3(C)C)N)N)Cl)N)N)C
6175,537201,95.0,7.47738,CC1(NC(=NC(=N1)N)NOCCCCCCONC2=NC(=NC(N2)(C)C)N)C
6176,537207,97.0,6.18612,Cc1cccc2c1[nH]c(n2)c3cccc(c3)c4ccc(cc4)NC(=O)c5cccc(c5)N(C)C(=O)C
6177,537238,100.0,6.06724,Cc1cccc2c1[nH]c(n2)c3cccc(c3)c4ccc(cc4)NC(=O)c5ccc(=O)[nH]n5
6178,541230,95.0,6.0700400000000005,Cc1cc(c2ccccc2n1)OCCCN3CCC(CC3)NS(=O)(=O)c4cc(c(s4)Cl)Br
6179,542239,99.0,6.1514,c1cc(cc(c1)c2[nH]c3ccc(cc3n2)C(F)(F)F)c4ccc(cc4)NC(=O)Nc5ccc(c(c5F)F)F
6180,537357,100.0,6.80702,c1cc(c(cc1CCNC(=O)[C@H](CC2CCCCC2)NC(=O)c3ccc(c(c3)c4ccc(c(c4)Cl)Cl)O)Cl)Cl
6181,537366,100.0,6.7580800000000005,CC(C)(C)c1ccc(cc1)C(=O)Nc2ccc3c(c2)c(c4c(n3)CCCC4)N.Cl
6182,537402,97.0,6.09586,c1ccc(cc1)c2nc3c(cccn3)c(n2)Nc4cccc(c4)C(F)(F)F
6183,537480,98.0,6.1091,CSc1ccccc1NC(=S)NC2CCN(CC2)CCCCCNC(=O)/C=C/c3ccc(c(c3)Cl)Cl
6184,537482,97.0,6.0400599999999995,c1cc(c(cc1c2c(c3cc(ccc3[nH]2)Cl)CCCCN)Cl)Cl.Cl
6185,537516,99.0,6.14154,Cc1c2cc(ccc2c(=O)on1)NC(=O)C(CC(C)C)(CSc3ccccc3)O
6186,537522,99.0,6.15606,Cc1cc(nc(n1)Nc2ccc(cc2)Cl)N3CCN(CC3)CC4CCN(CC4)C
6187,536929,100.0,6.04546,COc1ccc(c(c1)c2ccc(=O)n(n2)CC(=O)Nc3cccc4c3cccc4)OC
6188,542176,100.0,6.03407,Cc1cc(nc(n1)NCCc2ccc(cc2)F)N[C@@H](CC(C)C)C(=O)Nc3ccc(cc3)OC.C(=O)(C(F)(F)F)O
6189,536974,98.0,6.1891300000000005,CCCCN(C)CC#Cc1ccc(cn1)c2ccc3c(c2)c(=O)c(c([nH]3)C)Br
6190,537057,100.0,6.08225,Cc1ccc(cc1)Oc2ccccc2NC(=O)CCc3[nH]c(=O)c4ccccc4n3
6191,537600,99.0,6.08664,Cc1cc(ccc1S(=O)(=O)NCc2ccccc2)c3cccc(c3)CNC4CCN(CC4)C.C(=O)(C(F)(F)F)O
6192,537641,98.0,6.610310000000001,C/C=C/1\CN2CC[C@H]1C[C@@H]2[C@H](c3ccnc4c3cc(cc4)O)O
6193,537646,95.0,5.96301,COc1ccc(c(c1)O)CN2CCCC(C2)Nc3ccc(c(c3)F)F
6194,542307,97.0,6.11231,CCCCCCn1c(nnc1Sc2ccc(c(c2)N(=O)=O)C#N)c3ccccc3
6195,537721,100.0,6.089840000000001,CN(C)CCOc1cc(ccc1OC)NC(=O)c2ccc3c(c2)cc([nH]3)c4ccc(cc4)Cl
6196,537723,98.0,6.152419999999999,COc1cc(cc(c1)OC)CNC[C@H]([C@H](Cc2ccccc2)NC(=O)c3cc(cc(c3)N4CCCCS4(=O)=O)C5CCCC5)O.Cl
6197,537724,94.0,6.18574,CC(=Cc1ccccc1)CN2CCC(CC2)Oc3ccc(cc3Cl)C(=O)NCCOC
6198,542308,100.0,6.15552,c1ccc(cc1)c2ccc(cc2)S(=O)(=O)Nc3ccc4c(c3)c(nc(n4)N)N
6199,537800,95.0,6.0079199999999995,CCCCCC(=O)N1CCOC(C1)(CCN2CCc3c(c4ccccc4n3C)C2)c5ccc(c(c5)Cl)Cl
6200,542311,100.0,6.38964,c1ccc(cc1)[C@H](COc2cccc3n2nc(c3c4ccncc4)c5cccc(c5)NC(=O)Nc6ccccc6)N
6201,537803,95.0,6.02422,Cc1ccc(cc1)n2c(=O)c3c(n4c2nnc4SC(C)C)-c5ccccc5CC36CCCCC6
6202,537831,96.0,6.06844,Cc1cc(c(cc1O)C)C2CCN(CC2)CCCCNC(=O)c3ccc(cc3)c4ccc(cc4)C#N
6203,537838,95.0,6.220219999999999,Cc1cc(=O)c(c([nH]1)C)c2ccc(cc2)Oc3cccc(c3)Cl
6204,537877,95.0,6.08157,c1ccc(cc1)NC(=O)CCNc2ccnc(n2)NCCc3ccc(cc3)F.C(=O)(C(F)(F)F)O
6205,537878,100.0,6.12817,Cc1ccc(cc1)S(=O)(=O)N(CCCN2CCC(CC2)N3CCCCC3)c4cc(sc4C(=O)OC)c5ccc(cc5)Cl
6206,524805,100.0,6.13725,c1cc2c(cc1F)[nH]c(n2)c3cc(cnc3N)c4c[nH]nc4
6207,537916,99.0,6.1100900000000005,CN1CCN(CC1)c2ccnc3c2cc(cc3)NC(=O)Nc4ccc(cc4)c5ccccc5
6208,543009,84.0,6.00544,CCc1c(nc(s1)c2ccc(cc2)C(C)(C)C)C(=O)NCCCN3CCCC3=O
6209,537993,100.0,6.681610000000001,c1ccc(cc1)C=CCN2CCN(CC2)CCCCNC(=O)c3ccc(cc3)NC(=O)c4cc(cc(c4)Cl)Cl
6210,524807,100.0,6.29706,c1c(cc(c(c1F)Cl)Cl)NC(=O)NC(=N)N
6211,538032,97.0,6.06706,c1cc(cc(c1)S(=O)(=O)NC2CCCN(C2)CC3CCCCC3)C(=O)Nc4cccc(c4)C(F)(F)F.C(=O)(C(F)(F)F)O
6212,538073,97.0,6.1414,CC(C)NCc1ccc(c(c1)C(=O)NCC2CCCCC2)c3ccc(cc3)CN4CCCC(C4)c5ccccc5.C(=O)(C(F)(F)F)O
6213,538106,97.0,6.91135,CCOc1ccc2c(c1)nc(cc2NN=Cc3cccc(c3)OC)C
6214,538151,91.0,6.16177,C[C@@H]1CC[C@@]23CCC(=O)C2[C@@]1([C@@H](C[C@@]([C@H]([C@@H]3C)O)(C)C=C)OC(=O)CSC4CN5CCC4C5)C.Cl
6215,537567,93.0,6.030530000000001,CCc1ccc(cc1)c2nc3cc(ccc3o2)NC(=O)c4cc(cc(c4)N(=O)=O)N(=O)=O
6216,541305,98.0,6.1397,CC(C)CCN1CCC(CC1)Oc2ccc(cc2Cl)NC(=O)c3ccc(cc3)F.C(=O)(C(F)(F)F)O
6217,542305,100.0,6.43176,CCCCN(CCCC)CCCN(CCCN(CCCC)CCCC)c1cc(nc(n1)Nc2ccc(cc2)Cl)C.C(=O)(C(=O)O)O
6218,537766,100.0,6.158930000000001,c1cc(c(cc1/C=C/C(=O)N2CCC(CC2)CCCN3CCC(CC3)c4c[nH]c5c4cc(cc5)O)Cl)Cl
6219,537770,98.0,6.73561,c1cc(ccc1CN2CCC(C2)N)c3ccc(cc3)c4[nH]c5ccc(cc5n4)F.C(=O)(C(F)(F)F)O
6220,537804,99.0,6.17342,CCn1c2c(cnc(c2nc1c3c(non3)N)c4cccc(c4)NC(=O)Nc5ccccc5Cl)OCCCN.C(=O)(C(F)(F)F)O
6221,1915,92.0,7.990989999999999,Cc1c(cnc2c1c(nc(n2)N)N)Cc3cc(ccc3OC)OC
6222,537884,94.0,6.09961,COc1ccc2cc(c(=O)[nH]c2c1)C(c3nnnn3CC4CCCO4)N5CCc6c5cccc6
6223,537885,87.0,6.44674,Cn1c2ccccc2c3c1CCN(C3)CCC4(CN(CCO4)C(=O)c5cc(c(c(c5)OC)OC)OC)c6ccc(c(c6)Cl)Cl
6224,212810,100.0,6.5094199999999995,c1ccc2c(c1)cc(nc2N=C(c3cccc(c3)Cl)N)c4ccccn4
6225,537928,93.0,6.03177,CCN(CC)CCN(Cc1ccc(cc1)c2ccc(cc2)C(F)(F)F)C(=O)c3ccc(cc3)c4ccc(cc4C)NC(=O)OC
6226,537930,89.0,6.01431,C[C@@H](c1ccccc1)Nc2c3cn[nH]c3nc(n2)C(C)(C)Oc4cccc(c4)OC
6227,537964,100.0,6.60745,CCCC1(CCCCC1)NC[C@H]([C@H](Cc2ccccc2)NC(=O)c3cc(cc(c3)N4CCCCS4(=O)=O)NCC)O.Cl
6228,542336,88.0,5.90789,CCCCCC(c1ccc(cc1)OCCOc2ccc(cc2)C(CCCCC)NCCCC)NCCCC.Cl
6229,538046,83.0,5.85498,Cc1ccc(cc1)NC(=O)c2ccc(nc2)N3CCC(CC3)c4ccccc4C.C(=O)(C(F)(F)F)O
6230,538077,100.0,6.26178,Cc1cc(nc(n1)Nc2ccc(cc2)Cl)N(CCCN3CCCCC3)CCO.Cl
6231,538119,92.0,6.83219,Cc1c2c(nn1c3ccccc3)C(N(C2=O)c4ccccc4)c5ccccc5
6232,538121,83.0,6.34013,CCSc1nc2c(c3c(s2)CN(CC3)C)c(=O)n1c4ccccc4
6233,537095,94.0,5.82822,CCC(C)CC(=O)Nc1ccc(c(c1)S(=O)(=O)N[C@@H]2CCN(C2)C#N)OC
6234,537135,98.0,6.064019999999999,CC(Cc1ccc(cc1)C(=O)OC)NCC(c2cccc(c2)OC(F)(F)F)O.Br
6235,537139,99.0,6.15601,CCOC(=O)c1c(n(c2c1cc(cc2)OC(=O)C=Cc3ccccc3)c4ccc(cc4)Cl)C
6236,537214,92.0,6.07724,c1cc(ccc1NC(=O)Nc2nc3ccc(cc3s2)Cl)N(=O)=O
6237,537250,100.0,6.12383,CCN(CC)CCN(Cc1ccc(cc1)c2ccc(cc2)C(F)(F)F)C(=O)Cn3c4ccccc4c(=O)cc3SCc5ccc(cc5)F.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
6238,537252,89.0,6.0506,CN(C)CCOc1cc(ccc1I)NC(=O)Nc2ccc(cc2)Oc3ccccc3.Cl
6239,537254,89.0,5.98444,COC(=O)c1ccc(cc1)NC(=O)c2ccc(cc2)CCN3CCC(CC3)c4nc(c(o4)c5ccc(cc5)F)COCC(F)(F)F
6240,537256,98.0,6.15215,Cc1cc(cc(c1CSc2nnc(s2)NC(=O)C)C)C(C)(C)C
6241,542940,99.0,6.18821,Cn1c2ccc(cc2c(n1)N)c3ccnc(n3)Nc4ccc5cnn(c5c4)C
6242,537372,100.0,6.16927,COc1ccc2c(n1)c(c(cn2)F)CCN3CCC(CC3)NCc4ccc5c(c4)CCO5.Cl
6243,537373,100.0,6.0772699999999995,c1cc(ccc1c2ccc(nc2)NCCCN)NC(=O)Nc3cc(ccc3F)C(F)(F)F.C(=O)(C(F)(F)F)O
6244,537375,96.0,6.23653,CC1CN(CCN1c2ccc(cc2)NC(=O)c3ccc(cc3)F)Cc4cccc(c4)F.C(=O)(C(F)(F)F)O
6245,537416,98.0,6.03645,Cc1ccc(cc1)S(=O)(=O)N(C)c2ccccc2C(=O)Nc3ccccc3Oc4ccccc4
6246,537455,90.0,6.19859,CC(CNCc1cn(c2c1cccc2)Cc3ccccc3)CNc4cc(c5ccccc5n4)OC
6247,537489,98.0,6.06358,c1ccc(cc1)CN2CCC(CC2)NC(=O)c3cccc(c3)c4[nH]c5cc(ccc5n4)Cl
6248,537528,97.0,6.23902,CCCc1cc(ccc1OCCCCCC(=O)O)Cc2cnc(nc2N)N.Cl
6249,537533,99.0,6.08263,c1ccc2c(c1)c(c[nH]2)C3CCN(CC3)CC4CCC(CC4)NC(=O)c5csc(n5)c6ccc(cc6Cl)C(F)(F)F
